c>,o<,o>,r<,r>,r<.1,r>.1,e<,e>,c<.1,c>.1,t<,t>,h<,h>,o<.1,o>.1,r<.2,r>.2,s<,s>,e<.1,e>.1,usuario
0.094024658203125,0.0596160888671875,0.0440564155578613,0.1065437793731689,0.0926671028137207,0.09782075881958,0.0892667770385742,0.1107497215270996,0.0932598114013671,0.411329984664917,0.1116030216217041,0.1119747161865234,0.089750051498413,0.0229401588439941,0.0939152240753173,0.0501887798309326,0.0866289138793945,0.0229475498199462,0.0915403366088867,0.1079740524291992,0.0879478454589843,0.0760145187377929,0.0922198295593261,bolio
0.0907132625579834,0.0446784496307373,0.0692265033721923,0.0600900650024414,0.0895595550537109,0.0600101947784423,0.0894889831542968,0.1022281646728515,0.0737066268920898,0.1242618560791015,0.0890126228332519,0.1054928302764892,0.0874230861663818,0.0316805839538574,0.0709407329559326,0.0456836223602294,0.0904042720794677,0.0446527004241943,0.0880422592163086,0.1281404495239257,0.0689554214477539,0.1001052856445312,0.0911943912506103,bolio
0.1127309799194336,0.037278413772583,0.0671648979187011,0.1754043102264404,0.1139280796051025,0.05552339553833,0.1137146949768066,0.0983178615570068,0.0901360511779785,0.1018381118774414,0.0898661613464355,0.1084141731262207,0.091843843460083,0.0205159187316894,0.071376085281372,0.0709290504455566,0.0913245677947998,0.0850906372070312,0.0935144424438476,0.1096413135528564,0.1133809089660644,0.0620653629302978,0.1126089096069336,bolio
0.0902082920074462,0.0204083919525146,0.0456995964050293,0.0659930706024169,0.0901234149932861,0.0623877048492431,0.0902619361877441,0.0969629287719726,0.0663814544677734,0.1090140342712402,0.0888526439666748,0.107126235961914,0.092057466506958,0.0233807563781738,0.0678980350494384,0.0326645374298095,0.0924844741821289,0.0181357860565185,0.0910413265228271,0.1005754470825195,0.094949722290039,0.0624392032623291,0.0901801586151123,bolio
0.1144745349884033,0.0075387954711914,0.0582499504089355,0.1205816268920898,0.0907084941864013,0.0570375919342041,0.0898342132568359,0.116553783416748,0.0693056583404541,0.1084799766540527,0.1121330261230468,0.1787137985229492,0.0930783748626709,0.036388874053955,0.089911937713623,0.0516958236694335,0.0919597148895263,0.023005723953247,0.0900566577911377,0.1133248805999755,0.0888266563415527,0.0819294452667236,0.0902974605560302,bolio
0.114650011062622,0.0292601585388183,0.0700805187225341,0.411531925201416,0.1099419593811035,0.0563180446624755,0.090287446975708,0.1195199489593505,0.0935778617858886,0.1358351707458496,0.112999677658081,0.1122133731842041,0.0881350040435791,0.021350622177124,0.088979959487915,0.0235533714294433,0.0908684730529785,0.0320222377777099,0.0918257236480712,0.1046977043151855,0.0900468826293945,0.0785815715789794,0.0909273624420166,bolio
0.1117501258850097,0.0209734439849853,0.0675497055053711,0.0575997829437255,0.0927140712738037,0.058866262435913,0.09110689163208,0.1152727603912353,0.0697646141052246,0.1022036075592041,0.0905632972717285,0.1089580059051513,0.0898225307464599,0.030179738998413,0.0677495002746582,0.0526771545410156,0.0870697498321533,0.0291082859039306,0.114717960357666,0.0993707180023193,0.0910980701446533,0.0796337127685546,0.1106848716735839,bolio
0.0902795791625976,0.0817689895629882,0.0705440044403076,0.0741147994995117,0.0943071842193603,0.0775959491729736,0.0877430438995361,0.1075599193572998,0.0896470546722412,0.1028709411621093,0.0907647609710693,0.1422557830810547,0.1115050315856933,0.1047794818878173,0.0920228958129882,0.0421204566955566,0.1115939617156982,0.0503132343292236,0.0925168991088867,0.1047146320343017,0.1129016876220703,0.0760400295257568,0.0903329849243164,bolio
0.1131191253662109,0.0436346530914306,0.0892386436462402,0.1093337535858154,0.0906150341033935,0.0634551048278808,0.0925290584564209,0.1114065647125244,0.0870561599731445,0.0960378646850586,0.0881979465484619,0.0943539142608642,0.1147181987762451,0.0101494789123535,0.0788044929504394,0.0489823818206787,0.0895662307739257,0.0354607105255126,0.0907533168792724,0.1153042316436767,0.0914957523345947,0.0856423377990722,0.0904972553253173,bolio
0.0904068946838378,0.0280036926269531,0.0472557544708251,0.0687000751495361,0.0910315513610839,0.0668480396270752,0.087947130203247,0.1112756729125976,0.0893397331237793,0.102363109588623,0.0673131942749023,0.1270444393157959,0.1118972301483154,0.0069246292114257,0.0584356784820556,0.0637669563293457,0.0896201133728027,0.0315346717834472,0.0918855667114257,0.1498725414276123,0.1112115383148193,0.0939221382141113,0.092897891998291,bolio
0.1152427196502685,0.0218112468719482,0.0649912357330322,0.0548985004425048,0.0933678150177002,0.0739548206329345,0.0885970592498779,0.0851528644561767,0.0902645587921142,0.1028625965118408,0.0886697769165039,0.0921468734741211,0.0895252227783203,0.0390005111694335,0.0935792922973632,0.0483958721160888,0.0912468433380127,0.021550178527832,0.0935399532318115,0.1111330986022949,0.066465139389038,0.099604845046997,0.0894098281860351,bolio
0.1136362552642822,0.036639928817749,0.0473604202270507,0.063025951385498,0.0900871753692627,0.0674700736999511,0.0915372371673584,0.0847759246826171,0.0899879932403564,0.1136481761932373,0.0901744365692138,0.0957140922546386,0.0915284156799316,0.02000093460083,0.0723037719726562,0.0666990280151367,0.090731143951416,0.0211501121520996,0.0878322124481201,0.1039578914642334,0.1122686862945556,0.1257691383361816,0.0909845829010009,bolio
0.0941681861877441,0.0340230464935302,0.0687930583953857,0.0833690166473388,0.0890185832977294,0.0567083358764648,0.0916836261749267,0.0927062034606933,0.0689849853515625,0.1103370189666748,0.0702297687530517,0.0965561866760253,0.0903542041778564,0.0206325054168701,0.069002628326416,0.0566847324371337,0.0722088813781738,0.0215530395507812,0.0890076160430908,0.0951087474822998,0.0901966094970703,0.0798096656799316,0.0900406837463378,bolio
0.087205171585083,0.02909517288208,0.0458967685699462,0.0653343200683593,0.0913176536560058,0.0630347728729248,0.0903072357177734,0.0935244560241699,0.0899741649627685,0.1046252250671386,0.0909204483032226,0.098827838897705,0.0905754566192627,0.0206146240234375,0.0695056915283203,0.0730121135711669,0.0697221755981445,0.0704803466796875,0.0878021717071533,0.1197028160095214,0.0664446353912353,0.09352707862854,0.0905046463012695,bolio
0.0924155712127685,0.0429537296295166,0.0685467720031738,0.0633776187896728,0.0896151065826416,0.0632910728454589,0.0911097526550293,0.071246862411499,0.0901212692260742,0.1020212173461914,0.0907361507415771,0.123286485671997,0.0933451652526855,0.0199289321899414,0.0690042972564697,0.0726585388183593,0.0670185089111328,0.0471019744873046,0.0924744606018066,0.1118302345275878,0.0876808166503906,0.0797765254974365,0.1123721599578857,bolio
0.1133043766021728,0.0222742557525634,0.0644402503967285,0.0556375980377197,0.0877304077148437,0.06130051612854,0.0933725833892822,0.0911743640899658,0.0905539989471435,0.0904989242553711,0.0929646492004394,0.1324119567871093,0.0888979434967041,0.1598768234252929,0.069516897201538,0.0818450450897216,0.0885717868804931,0.0471460819244384,0.0914666652679443,0.2696762084960937,0.0904920101165771,0.0861909389495849,0.0910148620605468,bolio
0.0895500183105468,0.02203369140625,0.0451483726501464,0.0578682422637939,0.0677518844604492,0.066622257232666,0.088334321975708,0.0874488353729248,0.0908708572387695,0.0888469219207763,0.0682287216186523,0.1256308555603027,0.088355541229248,0.0223217010498046,0.0689876079559326,0.0593714714050293,0.0660479068756103,0.0307540893554687,0.090785264968872,0.1270263195037841,0.1110401153564453,0.0683743953704834,0.0911512374877929,bolio
0.0924859046936035,0.0206131935119628,0.046213150024414,0.1062679290771484,0.0923364162445068,0.0629215240478515,0.0905313491821289,0.1111259460449218,0.0897433757781982,0.1012125015258789,0.06817626953125,0.1056969165802002,0.0918374061584472,0.0206058025360107,0.0894222259521484,0.0433881282806396,0.0902049541473388,0.021888256072998,0.0897612571716308,0.0900990962982177,0.0694398880004882,0.0799813270568847,0.0,bolio
